cntr,coadd_id,decl,ra,source_id,w1mpro,w2mpro,w3mpro,w4mpro
30100001351015506,0030p000_ac51,-0.17444330,2.43053080,0030p000_ac51-015506,17.49500000,17.10400000,12.03700000,8.30100000
15100001351023881,0015p000_ac51,-0.20256780,2.23558160,0015p000_ac51-023881,18.48700000,16.89900000,7.79100000,2.63700000
30100001351013143,0030p000_ac51,-0.24949940,2.38795330,0030p000_ac51-013143,15.38500000,15.04500000,11.69400000,7.77800000
30100001351014534,0030p000_ac51,-0.18276380,2.30809820,0030p000_ac51-014534,17.80500000,16.60200000,10.65000000,6.13100000
15100001351026377,0015p000_ac51,-0.01644600,2.12708970,0015p000_ac51-026377,15.01300000,15.15000000,12.30900000,8.07900000
15100001351028070,0015p000_ac51,-0.12530940,2.23845230,0015p000_ac51-028070,18.50400000,16.91500000,11.74300000,6.54700000
15100001351026456,0015p000_ac51,-0.14688510,2.27635690,0015p000_ac51-026456,18.46600000,15.58900000,8.04600000,3.93400000
15100001351025448,0015p000_ac51,-0.21200610,2.21432540,0015p000_ac51-025448,18.27600000,14.98000000,8.58100000,7.46200000
30100001351036116,0030p000_ac51,-0.15412930,2.31748530,0030p000_ac51-036116,15.25200000,14.89900000,9.69100000,6.22100000
15100001351026724,0015p000_ac51,-0.08227000,2.16342630,0015p000_ac51-026724,15.85800000,15.64600000,11.43400000,7.68700000
15100001351024534,0015p000_ac51,-0.24974760,2.13563440,0015p000_ac51-024534,18.53300000,14.01200000,9.98900000,5.43700000
15100001351026851,0015p000_ac51,-0.06771040,2.23117380,0015p000_ac51-026851,16.86700000,16.96500000,12.04200000,7.26000000
15100001351023895,0015p000_ac51,-0.15736000,2.27844000,0015p000_ac51-023895,18.55100000,16.03200000,7.98500000,2.50100000
15100001351025981,0015p000_ac51,-0.22582960,2.14830770,0015p000_ac51-025981,16.95200000,16.55000000,11.40600000,5.89900000
30100001351035641,0030p000_ac51,-0.09493900,2.36743110,0030p000_ac51-035641,17.37100000,16.51600000,12.27800000,8.18500000
30100001351034773,0030p000_ac51,-0.09956070,2.30678500,0030p000_ac51-034773,17.41000000,16.65800000,11.01000000,4.03200000
30100001351036534,0030p000_ac51,-0.07324800,2.31097540,0030p000_ac51-036534,17.83600000,16.57700000,11.01700000,2.64000000
15100001351028857,0015p000_ac51,-0.14191280,2.27646740,0015p000_ac51-028857,17.18200000,15.18900000,8.20300000,4.71700000
15100001351026459,0015p000_ac51,-0.15058040,2.27509460,0015p000_ac51-026459,18.13900000,15.42000000,7.93800000,3.25500000
30100001351015618,0030p000_ac51,-0.18578770,2.35833110,0030p000_ac51-015618,17.91900000,16.23200000,11.34700000,6.89600000
30100001351013209,0030p000_ac51,-0.17177850,2.38360100,0030p000_ac51-013209,15.53100000,15.52600000,12.15100000,7.37400000
30100001351035618,0030p000_ac51,-0.14476000,2.27086000,0030p000_ac51-035618,18.55300000,15.49600000,7.89900000,2.12600000
30100001351036292,0030p000_ac51,-0.06720580,2.38545560,0030p000_ac51-036292,17.48500000,16.65800000,12.13400000,8.57300000
15100001351025089,0015p000_ac51,-0.22076000,2.20204000,0015p000_ac51-025089,16.64500000,14.59200000,8.02300000,6.09500000
30100001351035517,0030p000_ac51,-0.13983400,2.26967080,0030p000_ac51-035517,18.11500000,16.34200000,8.71700000,2.81400000
30100001351035929,0030p000_ac51,-0.03086690,2.33566560,0030p000_ac51-035929,15.73900000,14.63600000,9.98100000,3.73800000
15100001351026145,0015p000_ac51,-0.22858800,2.23076600,0015p000_ac51-026145,15.01800000,13.46300000,6.56100000,1.75200000
30100001351036576,0030p000_ac51,-0.06064610,2.44116650,0030p000_ac51-036576,17.51100000,16.44600000,12.30000000,8.45700000
30100001351036388,0030p000_ac51,-0.14243680,2.43588900,0030p000_ac51-036388,17.53900000,16.66000000,11.84400000,8.07200000
30100001351014540,0030p000_ac51,-0.20363280,2.33519910,0030p000_ac51-014540,17.54300000,16.15600000,11.22200000,6.06000000
30100001351034375,0030p000_ac51,-0.06350950,2.38037240,0030p000_ac51-034375,13.18700000,13.20900000,11.84600000,7.82900000
30100001351036057,0030p000_ac51,-0.09402620,2.30939450,0030p000_ac51-036057,16.12300000,14.36000000,9.54500000,3.69000000
30100001351035544,0030p000_ac51,-0.15354140,2.27419140,0030p000_ac51-035544,17.83100000,15.52000000,7.80700000,3.79100000
15100001351026915,0015p000_ac51,-0.14904810,2.18885960,0015p000_ac51-026915,17.59100000,16.60100000,11.70200000,5.95400000
15100001351025898,0015p000_ac51,-0.22723340,2.19213750,0015p000_ac51-025898,18.31200000,15.00900000,8.27900000,5.01000000
15100001351028725,0015p000_ac51,-0.01671800,2.25590260,0015p000_ac51-028725,17.65300000,17.21300000,12.45600000,7.92500000
15100001351024068,0015p000_ac51,-0.35644810,2.24276740,0015p000_ac51-024068,13.81400000,14.08900000,3.09100000,-0.93100000
15100001351025342,0015p000_ac51,-0.36820000,2.26126000,0015p000_ac51-025342,16.06700000,15.27700000,8.60900000,4.04400000
15100001351026040,0015p000_ac51,-0.16907880,2.24217520,0015p000_ac51-026040,17.53900000,15.64200000,9.43400000,2.84600000
15100001351024853,0015p000_ac51,-0.27993570,2.18353420,0015p000_ac51-024853,15.99000000,14.62000000,6.88500000,2.53700000
30100001351015715,0030p000_ac51,-0.36025210,2.29274880,0030p000_ac51-015715,18.40500000,16.41700000,7.74200000,4.75900000
30100001351013852,0030p000_ac51,-0.31574840,2.32281510,0030p000_ac51-013852,16.34900000,15.13000000,11.50800000,6.70700000
15100001351024117,0015p000_ac51,-0.34337470,2.14515460,0015p000_ac51-024117,17.80700000,14.96000000,2.26700000,1.56000000
15100001351025299,0015p000_ac51,-0.26364960,2.17399440,0015p000_ac51-025299,18.01900000,14.25700000,9.35400000,1.79100000
30100001351035431,0030p000_ac51,-0.15534450,2.34973680,0030p000_ac51-035431,17.07800000,16.44200000,12.01200000,7.23400000
15100001351024547,0015p000_ac51,-0.29198420,2.13414680,0015p000_ac51-024547,18.57800000,16.77600000,10.24600000,2.46800000
30100001351014077,0030p000_ac51,-0.36113330,2.27661920,0030p000_ac51-014077,16.75500000,16.78900000,10.46700000,6.80100000
30100001351014069,0030p000_ac51,-0.23359000,2.40179750,0030p000_ac51-014069,16.70300000,16.55900000,11.86800000,7.94200000
15100001351024680,0015p000_ac51,-0.20730200,2.19958630,0015p000_ac51-024680,18.18600000,15.95100000,8.38800000,6.29600000
30100001351015185,0030p000_ac51,-0.36100540,2.30774650,0030p000_ac51-015185,17.80500000,16.84300000,8.51900000,5.86000000
30100001351015663,0030p000_ac51,-0.28827060,2.28446010,0030p000_ac51-015663,18.12000000,16.15300000,10.62900000,5.27700000
15100001351024991,0015p000_ac51,-0.30542790,2.15586350,0015p000_ac51-024991,18.40800000,16.88500000,6.46600000,1.71800000
30100001351034654,0030p000_ac51,-0.03170630,2.34640990,0030p000_ac51-034654,15.76700000,15.30100000,11.98400000,6.77900000
30100001351035615,0030p000_ac51,-0.02549100,2.33797840,0030p000_ac51-035615,15.89700000,14.39100000,10.08400000,4.09800000
15100001351024397,0015p000_ac51,-0.24156910,2.24057840,0015p000_ac51-024397,18.06200000,14.97000000,8.04800000,2.15100000
15100001351028553,0015p000_ac51,-0.12002820,2.25537180,0015p000_ac51-028553,18.58900000,16.48500000,11.81200000,6.97100000
15100001351027286,0015p000_ac51,-0.07834560,2.15734360,0015p000_ac51-027286,17.06100000,16.69400000,11.74900000,7.23300000
15100001351026888,0015p000_ac51,-0.11650710,2.17262290,0015p000_ac51-026888,17.94800000,15.90700000,11.08900000,6.77100000
30100001351013091,0030p000_ac51,-0.37441640,2.30209100,0030p000_ac51-013091,18.49300000,15.61800000,10.96400000,6.21000000
15100001351024128,0015p000_ac51,-0.34182040,2.17368230,0015p000_ac51-024128,18.46300000,12.69500000,2.44500000,-1.31500000
15100001351023869,0015p000_ac51,-0.19887310,2.25117460,0015p000_ac51-023869,18.53800000,16.97300000,8.16700000,1.74600000
30100001351012918,0030p000_ac51,-0.26631340,2.32164610,0030p000_ac51-012918,14.62300000,14.38400000,11.05500000,6.56600000
15100001351024098,0015p000_ac51,-0.25718220,2.15499890,0015p000_ac51-024098,14.84300000,14.30300000,11.08700000,3.07900000
30100001351015508,0030p000_ac51,-0.25455870,2.26897650,0030p000_ac51-015508,17.39400000,15.85000000,10.79300000,5.14400000
15100001351025200,0015p000_ac51,-0.37332350,2.22950890,0015p000_ac51-025200,16.14100000,13.50100000,1.97500000,-1.85000000
15100001351024063,0015p000_ac51,-0.28398200,2.17154330,0015p000_ac51-024063,14.46800000,14.05000000,7.09100000,0.23800000
15100001351023966,0015p000_ac51,-0.46324760,2.17104450,0015p000_ac51-023966,14.70200000,9.08700000,3.31300000,-0.08800000
15100001351026070,0015p000_ac51,-0.17317780,2.24631010,0015p000_ac51-026070,17.43900000,15.51500000,7.78100000,2.42200000
30100001351012915,0030p000_ac51,-0.33407110,2.34350170,0030p000_ac51-012915,14.82100000,14.86100000,10.82200000,4.93200000
15100001351025279,0015p000_ac51,-0.43329530,2.12452120,0015p000_ac51-025279,12.89000000,6.89400000,3.52700000,-1.69600000
30100001351036365,0030p000_ac51,-0.02686320,2.29815560,0030p000_ac51-036365,16.53000000,16.68700000,11.61000000,7.95000000
30100001351035061,0030p000_ac51,-0.15149870,2.37781260,0030p000_ac51-035061,16.65600000,15.89000000,11.61000000,7.56800000
30100001351015443,0030p000_ac51,-0.36995900,2.29022670,0030p000_ac51-015443,18.33100000,16.79500000,7.97600000,5.53000000
30100001351035548,0030p000_ac51,-0.13679090,2.38671770,0030p000_ac51-035548,16.89600000,17.09200000,11.86100000,7.39000000
15100001351024490,0015p000_ac51,-0.25702300,2.14409960,0015p000_ac51-024490,18.07800000,14.00900000,10.98300000,4.01500000
30100001351034690,0030p000_ac51,-0.01529490,2.29747490,0030p000_ac51-034690,15.89600000,15.63100000,12.09900000,6.86600000
15100001351023872,0015p000_ac51,-0.19943050,2.24318700,0015p000_ac51-023872,18.60300000,16.36600000,7.49000000,1.92000000
15100001351025825,0015p000_ac51,-0.37091040,2.24704740,0015p000_ac51-025825,17.65200000,15.13200000,4.32900000,
15100001351024079,0015p000_ac51,-0.45752530,2.19009300,0015p000_ac51-024079,14.96300000,10.08200000,2.51400000,-2.52200000
30100001351034361,0030p000_ac51,-0.07981220,2.40941130,0030p000_ac51-034361,12.65800000,12.75200000,11.77600000,7.79600000
15100001351024125,0015p000_ac51,-0.16121700,2.27085800,0015p000_ac51-024125,18.47600000,16.52700000,7.91800000,2.80000000
30100001351035537,0030p000_ac51,-0.09230280,2.42041020,0030p000_ac51-035537,17.19000000,16.79000000,12.11800000,8.55500000
30100001351034775,0030p000_ac51,-0.01509170,2.27250340,0030p000_ac51-034775,16.18700000,16.85800000,12.02700000,8.07300000
15100001351024831,0015p000_ac51,-0.37094190,2.16505990,0015p000_ac51-024831,15.57000000,12.33400000,2.53300000,-1.30200000
30100001351013823,0030p000_ac51,-0.26159730,2.35734910,0030p000_ac51-013823,17.06400000,15.82200000,10.23000000,5.83900000
30100001351036391,0030p000_ac51,-0.02363090,2.36080510,0030p000_ac51-036391,18.18900000,17.07000000,12.05600000,6.91100000
30100001351014687,0030p000_ac51,-0.18149630,2.29126360,0030p000_ac51-014687,17.72300000,15.88600000,10.89300000,4.74900000
15100001351023855,0015p000_ac51,-0.23007750,2.22833520,0015p000_ac51-023855,18.43200000,14.78200000,7.93700000,2.98400000
30100001351013791,0030p000_ac51,-0.19112270,2.28043250,0030p000_ac51-013791,17.01900000,15.52300000,10.81900000,4.10200000
30100001351012848,0030p000_ac51,-0.33306630,2.30541510,0030p000_ac51-012848,16.37300000,15.11300000,11.24100000,5.32600000
30100001351013513,0030p000_ac51,-0.29919860,2.38786020,0030p000_ac51-013513,17.37600000,16.27100000,11.64400000,7.22700000
15100001351027346,0015p000_ac51,-0.02387370,2.15103300,0015p000_ac51-027346,17.15700000,16.65200000,12.01400000,8.34400000
15100001351025660,0015p000_ac51,-0.22767760,2.13810210,0015p000_ac51-025660,17.41500000,15.95100000,10.69700000,5.10800000
30100001351014110,0030p000_ac51,-0.40369160,2.26950590,0030p000_ac51-014110,17.63000000,15.23000000,10.97000000,
15100001351026742,0015p000_ac51,-0.13990030,2.20207270,0015p000_ac51-026742,16.18200000,15.96100000,12.00600000,6.34400000
15100001351024457,0015p000_ac51,-0.32696820,2.15126320,0015p000_ac51-024457,15.38200000,13.67000000,7.11300000,-1.00000000
15100001351025029,0015p000_ac51,-0.27037410,2.25589840,0015p000_ac51-025029,16.03200000,14.61800000,11.24600000,6.00000000
15100001351023931,0015p000_ac51,-0.15650480,2.25763880,0015p000_ac51-023931,15.66100000,14.96200000,9.07300000,1.62400000
30100001351035961,0030p000_ac51,-0.07622030,2.28578880,0030p000_ac51-035961,18.03200000,16.68800000,11.00000000,3.58500000
30100001351014722,0030p000_ac51,-0.18112690,2.32572060,0030p000_ac51-014722,17.83000000,17.04000000,11.73600000,5.77900000
30100001351035842,0030p000_ac51,-0.09463270,2.44829520,0030p000_ac51-035842,17.50400000,16.78600000,12.57800000,8.59000000
15100001351024832,0015p000_ac51,-0.28046280,2.14500180,0015p000_ac51-024832,15.99100000,15.83100000,11.24500000,3.08600000
15100001351026147,0015p000_ac51,-0.37224230,2.23605140,0015p000_ac51-026147,16.93100000,15.23300000,2.49200000,-1.08300000
15100001351026389,0015p000_ac51,-0.14649950,2.21646660,0015p000_ac51-026389,14.63100000,14.45300000,11.42800000,6.37700000
30100001351035590,0030p000_ac51,-0.14348120,2.31691880,0030p000_ac51-035590,17.08300000,17.06200000,11.84200000,6.36000000
30100001351035113,0030p000_ac51,-0.12819570,2.41651530,0030p000_ac51-035113,16.64400000,16.61700000,12.06700000,7.81000000
30100001351012929,0030p000_ac51,-0.35715360,2.25731290,0030p000_ac51-012929,18.53600000,14.64500000,11.36600000,5.25100000
30100001351035572,0030p000_ac51,-0.15041110,2.26996450,0030p000_ac51-035572,18.03300000,16.19700000,7.51300000,1.91700000
30100001351012933,0030p000_ac51,-0.34677370,2.27803720,0030p000_ac51-012933,18.52000000,13.70100000,11.51600000,6.12300000
30100001351036275,0030p000_ac51,-0.12801790,2.28428740,0030p000_ac51-036275,18.64600000,15.68100000,8.81000000,4.66700000
15100001351024025,0015p000_ac51,-0.25543890,2.12387520,0015p000_ac51-024025,14.68900000,14.92800000,10.56600000,5.75600000
30100001351035742,0030p000_ac51,-0.05162570,2.36193190,0030p000_ac51-035742,17.34800000,17.09700000,12.18400000,7.83500000
15100001351023892,0015p000_ac51,-0.18113440,2.23626640,0015p000_ac51-023892,13.06300000,12.99300000,9.78900000,2.20700000
15100001351024539,0015p000_ac51,-0.44289340,2.22559390,0015p000_ac51-024539,15.76700000,11.92600000,,-0.73600000
30100001351013695,0030p000_ac51,-0.27705580,2.28179200,0030p000_ac51-013695,17.98200000,14.35600000,11.64900000,4.63300000
15100001351024268,0015p000_ac51,-0.17945200,2.27886450,0015p000_ac51-024268,16.57400000,16.43000000,9.34000000,2.76200000
30100001351013018,0030p000_ac51,-0.36507970,2.27524000,0030p000_ac51-013018,14.32800000,13.52600000,7.38100000,3.95500000
15100001351023818,0015p000_ac51,-0.42071600,2.16339660,0015p000_ac51-023818,7.75600000,5.87700000,,-3.97600000
30100001351034708,0030p000_ac51,-0.13339460,2.39221960,0030p000_ac51-034708,15.78200000,15.47200000,12.04600000,7.80100000
30100001351016318,0030p000_ac51,-0.25022500,2.26855400,0030p000_ac51-016318,17.43900000,15.25500000,10.48700000,4.33200000
30100001351034489,0030p000_ac51,-0.04468360,2.31603320,0030p000_ac51-034489,15.87300000,15.14400000,11.49100000,3.03300000
15100001351027485,0015p000_ac51,-0.09908890,2.21464160,0015p000_ac51-027485,17.44400000,16.72800000,11.91700000,7.27700000
15100001351025944,0015p000_ac51,-0.36858000,2.26737000,0015p000_ac51-025944,16.61700000,15.38100000,8.75700000,4.33900000
30100001351012920,0030p000_ac51,-0.35293010,2.27504800,0030p000_ac51-012920,16.94100000,13.70200000,11.34500000,7.00900000
15100001351025116,0015p000_ac51,-0.40088800,2.26930670,0015p000_ac51-025116,18.11300000,15.02200000,4.32700000,0.93800000
30100001351012993,0030p000_ac51,-0.36564400,2.28924580,0030p000_ac51-012993,18.25900000,16.82300000,7.88200000,4.89000000
30100001351012810,0030p000_ac51,-0.25120680,2.30718730,0030p000_ac51-012810,12.24700000,12.22700000,11.75800000,7.19400000
15100001351025697,0015p000_ac51,-0.17804150,2.24115400,0015p000_ac51-025697,18.59700000,15.17500000,8.87600000,4.04200000
30100001351035123,0030p000_ac51,-0.04582820,2.34868060,0030p000_ac51-035123,16.60500000,16.17900000,11.96700000,7.75600000
30100001351013600,0030p000_ac51,-0.22494500,2.39562440,0030p000_ac51-013600,16.11700000,15.91500000,12.35500000,8.34300000
30100001351034691,0030p000_ac51,-0.12025770,2.45334050,0030p000_ac51-034691,15.82600000,15.68600000,11.76800000,8.12600000
15100001351026119,0015p000_ac51,-0.28416090,2.17849120,0015p000_ac51-026119,17.09200000,14.59400000,8.17200000,
15100001351026369,0015p000_ac51,-0.11273720,2.23361060,0015p000_ac51-026369,14.57200000,14.53800000,12.03800000,7.54400000
30100001351014114,0030p000_ac51,-0.40053650,2.27738070,0030p000_ac51-014114,17.15700000,15.31900000,10.52000000,2.05300000
30100001351016101,0030p000_ac51,-0.35605670,2.29259790,0030p000_ac51-016101,18.17800000,14.76500000,10.59900000,5.41600000
15100001351026782,0015p000_ac51,-0.04603670,2.14621390,0015p000_ac51-026782,16.35800000,16.13300000,12.32400000,8.28700000
15100001351023875,0015p000_ac51,-0.22010990,2.24166860,0015p000_ac51-023875,18.35500000,14.81900000,8.30200000,2.16000000
15100001351025039,0015p000_ac51,-0.22312770,2.20549260,0015p000_ac51-025039,16.64000000,14.98300000,7.97900000,7.54900000
15100001351026957,0015p000_ac51,-0.10318500,2.24357400,0015p000_ac51-026957,17.39200000,16.41100000,12.10800000,8.13500000
15100001351025895,0015p000_ac51,-0.35490120,2.21928510,0015p000_ac51-025895,16.22000000,14.26000000,2.98300000,-1.27800000
15100001351024092,0015p000_ac51,-0.45948120,2.18797600,0015p000_ac51-024092,15.05700000,10.44300000,1.92900000,-1.93000000
30100001351014387,0030p000_ac51,-0.22945730,2.40486200,0030p000_ac51-014387,17.11600000,16.83100000,11.52800000,7.94300000
15100001351024114,0015p000_ac51,-0.16014910,2.26812280,0015p000_ac51-024114,18.60900000,16.29500000,8.30300000,2.55700000
15100001351024507,0015p000_ac51,-0.40179000,2.23867860,0015p000_ac51-024507,15.71800000,14.71600000,1.88200000,-2.67800000
15100001351023911,0015p000_ac51,-0.16932240,2.24814210,0015p000_ac51-023911,14.92800000,12.33800000,6.68100000,2.11000000
30100001351014119,0030p000_ac51,-0.30024850,2.25826540,0030p000_ac51-014119,16.76000000,15.11900000,9.84800000,4.18500000
30100001351016336,0030p000_ac51,-0.33774940,2.28722790,0030p000_ac51-016336,18.24800000,14.01000000,10.57400000,6.95600000
30100001351016110,0030p000_ac51,-0.16003470,2.31140600,0030p000_ac51-016110,18.17200000,16.76500000,11.32200000,6.48000000
15100001351026381,0015p000_ac51,-0.14814940,2.16546870,0015p000_ac51-026381,14.40600000,14.07700000,11.85700000,6.57100000
15100001351023916,0015p000_ac51,-0.19531600,2.14530750,0015p000_ac51-023916,12.97700000,13.02200000,11.28000000,6.96700000
30100001351015825,0030p000_ac51,-0.34549080,2.28363990,0030p000_ac51-015825,17.99900000,14.24700000,11.35100000,5.89700000
